,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp,timestamp_ms,optimistic_submission,relay,builder_label,slot_time,max_bid
0,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0xf1909703e89b33c7dc23602a67221f8f0117af82a9442e8483ff912a897715c4,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29994242,1171209385485003,30,19237018,1708044769,1708044769649,False,flashbots,"If you build it, they will come.",2649,1171209385485003
1,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x1a6af565e1e154db9173f7637d319afdd92e8c0108a316baeaf3da2afaaa41e0,0xb68c45a1cadceb2c47a2a42a9768f8b0a293e3bbefc576d3566e72895409376f011656c3cfa5b635b73c4c1d8b727ae8,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29994242,1171209385485003,30,19237018,1708044769,1708044769658,False,flashbots,,2658,1171209385485003
2,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x36f399ee38883225e5a4ef4be36dc8070af5e9208f0b2f3b52dafce08ef35e51,0x97b3d4f7b75314207d700fe2e78ce6ac15da0a325a52a8c86c8a62d2fb199722a2a4a69dbd490fa89c00c0fa99426b8d,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29985994,1086838639496003,28,19237018,1708044769,1708044769664,False,flashbots,,2664,1171209385485003
3,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0xe45a1f0ac305718246970a1f390725330fe24d52b188991ca00249d38ea9e881,0xb68c45a1cadceb2c47a2a42a9768f8b0a293e3bbefc576d3566e72895409376f011656c3cfa5b635b73c4c1d8b727ae8,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29992134,1340593277485003,34,19237018,1708044770,1708044770122,False,flashbots,,3122,1340593277485003
4,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x6939c4e8fe1223189c31f9c71657cdd32aaa3f7ee1c3e8baa8e43275a5f8ea69,0x97b3d4f7b75314207d700fe2e78ce6ac15da0a325a52a8c86c8a62d2fb199722a2a4a69dbd490fa89c00c0fa99426b8d,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29992134,1214614277485003,34,19237018,1708044770,1708044770126,False,flashbots,,3126,1340593277485003
5,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0xc47ac65e722ff02d86f53d0c3aa4e137f6487dc567e579b0f30caf32cfac7821,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29992134,1340593277485003,34,19237018,1708044770,1708044770127,False,flashbots,"If you build it, they will come.",3127,1340593277485003
6,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x5477c32607db1fdb42e04ce6a36dec443160203d57d2da83f9f60c6030edcbbe,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,28561466,3742280027324118,18,19237018,1708044770,1708044770190,False,flashbots,,3190,3742280027324118
7,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x08b6e0f57dc5e8a60c64a315f0445ad575a4635fb853e3d9f730360f9deb60b8,0x917f367b13581138427d04b3d266b6dc1351ab87d07deb64016ebc51d2a94ca423210fdece2b26527436365e1fdea28f,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29988931,1363193033412003,34,19237018,1708044770,1708044770214,False,flashbots,,3214,3742280027324118
8,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0xa1be3c7be34e4af1a44085c3e138bc020181d902ac594fca74b05306df25dc2c,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,29995769,4006866339175115,32,19237018,1708044770,1708044770318,False,flashbots,,3318,4006866339175115
9,8435063,0xf97629dadb3e45cf973387d57ed13d53ed86fc5d02f22f356af93979848f2f8a,0x26475f385a6a37aa06697bf9c6228e5c69aff8e232dc667fad90f47396adb917,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0xaa5742e698c96fd46e7dad0ebcd3c1bbd7be8de5742d33b8f7736cee6eeeb13df84c989bf0aaad3f6ce42b91b3aa2be2,0xe3c44d4d25172EF2e0CdB9e09189a8ca4ed878F4,30000000,28603466,3852788196998118,20,19237018,1708044770,1708044770319,False,flashbots,,3319,4006866339175115
