,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp,timestamp_ms,optimistic_submission,relay,builder_label,slot_time,max_bid
0,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x1a8f6791a7ecbc7267439975c89d2882e7a73dd758c19a6bbcd9b3a2e77cf161,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,698604,21007197004000,24,19056169,1705851313,1705851313593,False,flashbots,"If you build it, they will come.",2593,21007197004000
1,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x92d5d237863b879d543f13f322102d6357d1db5c2a8b9165600e1bb6bcb9dbd1,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,810123,161415685522409,27,19056169,1705851314,1705851314084,False,flashbots,"If you build it, they will come.",3084,161415685522409
2,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x5511936d5619a417e74557fc657659b8b53fd27747ed9fcf4bf592377b3f11e9,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2747174,2885482374120409,40,19056169,1705851314,1705851314628,False,flashbots,"If you build it, they will come.",3628,2885482374120409
3,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x5ce6e1d67c936c7f26b299abb540fa399f101cbf92d7814c8c51c4b23bd7f697,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3139062,3005019718820409,43,19056169,1705851315,1705851315105,False,flashbots,"If you build it, they will come.",4105,3005019718820409
4,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0xd4955f058f8f09a52f36aed83d757b072d7f82ef6f6b604513f4f7273140889c,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3440729,3804125986093199,46,19056169,1705851315,1705851315623,False,flashbots,"If you build it, they will come.",4623,3804125986093199
5,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x1e8e486207c0dfb9e8a740a087ce351872cc4a99f906cedb9d3ec4b30d7f6cf1,0x917f367b13581138427d04b3d266b6dc1351ab87d07deb64016ebc51d2a94ca423210fdece2b26527436365e1fdea28f,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3440729,3804125986093199,46,19056169,1705851315,1705851315675,False,flashbots,,4675,3804125986093199
6,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x96647afbf05426aa95ad547a7414f6cfc1e24f3fc9f48e3b1737a7f70199597d,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3950623,4510349888539858,51,19056169,1705851316,1705851316115,False,flashbots,"If you build it, they will come.",5115,4510349888539858
7,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x73f719c16074fe10bad571033e2f06892730215462e4c981ef6a9a11df66c4c4,0x917f367b13581138427d04b3d266b6dc1351ab87d07deb64016ebc51d2a94ca423210fdece2b26527436365e1fdea28f,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3950623,4510349888539858,51,19056169,1705851316,1705851316160,False,flashbots,,5160,4510349888539858
8,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0xa17ec36b6caee5bba629d340a7c9a2fc6022bd150fe6911fb7e0a900afa3ae80,0xab847befe59b5effffa12f47acf44cbf8ef875e7c891a4ee9e9c483254cf9a55f5ed688e43ff5bc6cd9276e99091921b,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4279875,4540374085125458,55,19056169,1705851316,1705851316555,False,flashbots,boba-builder.com,5555,4540374085125458
9,8252275,0xbb06797756ffb460bc5d32ac53582303a42068409790dfbf6797caeb85b3e0d5,0x0ad40b591df375e018fe04fea48c7956f5a1fbc949ffa0d520ddb109b4ef041b,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xacb713a73e047d6fd09dae447335d63cab4d57b054c1dabc855fc4f8b1b4058a27c5a68e7c6563bf3c2ad2f74f19ba79,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,5262070,4599264331039858,57,19056169,1705851316,1705851316625,False,flashbots,"If you build it, they will come.",5625,4599264331039858
