,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp_ms,timestamp,relay,builder_label,slot_time,max_bid,optimistic_submission
0,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0xd2c4343c608c1655b63d32008d3fd633e309919aaeeb09ce38635c35267c65e8,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,12476232,5582097780272123,187,19221847,1707860810449,1707860810,bloxroute_max_profit,,3449,5582097780272123,
1,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0x855ec7ec253fbaff6ec717744470cfaf70b6ba8fe077e53e9df4a1dd0a3e9789,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,12523396,5584455980272123,188,19221847,1707860810505,1707860810,bloxroute_max_profit,,3505,5584455980272123,
2,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0x9b7e8bb588b4e9623d6a33ca2f005edc8887b544347297879044e1ada2048210,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,12570500,5585869100272123,189,19221847,1707860810549,1707860810,bloxroute_max_profit,,3549,5585869100272123,
3,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0xcc89736b7c944361efdf344df79ed12650bd72c2e5aea9df72909ee70d71b134,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,11407662,17841932851171411,184,19221847,1707860810698,1707860810,flashbots,"If you build it, they will come.",3698,17841932851171411,False
4,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0x7b5311b03807399ca95340020b157e563886ad3233d7ac57be24d6b674707290,0x97b3d4f7b75314207d700fe2e78ce6ac15da0a325a52a8c86c8a62d2fb199722a2a4a69dbd490fa89c00c0fa99426b8d,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,11365646,17629942321566656,183,19221847,1707860810715,1707860810,flashbots,,3715,17841932851171411,False
5,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0x4e164ee86ce2b67619cf0b3a4a501a340269526f7c355b1da3ef3fa635e6e769,0xb68c45a1cadceb2c47a2a42a9768f8b0a293e3bbefc576d3566e72895409376f011656c3cfa5b635b73c4c1d8b727ae8,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,11412059,17743954085714534,183,19221847,1707860810724,1707860810,flashbots,,3724,17841932851171411,False
6,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0xd1bdd4306de4e2f978824d1c50c07f1186b7144123caee638a595e0581f1014c,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,12591500,5586443184651943,190,19221847,1707860810787,1707860810,bloxroute_max_profit,,3787,17841932851171411,
7,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0x09785c2994e24e954efed365f852cef0765ff3dca47ee64a19752968556f6418,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,12680967,5587491189651943,192,19221847,1707860810835,1707860810,bloxroute_max_profit,,3835,17841932851171411,
8,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0xd3927f42f31be69549842c1339edc7fd5293ec811b201f8487dbfe2a23f7f91f,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,13045423,5606701629651943,194,19221847,1707860810961,1707860810,bloxroute_max_profit,,3961,17841932851171411,
9,8419733,0x8d54ad29f12ebcbd9330c547754f96ac36c01646559853045b6b30f3fa2cde3f,0xfc487dea5b13c51cac15b774d6d64f8e3103011bddc81513185bf51e6b701a26,0xb68c45a1cadceb2c47a2a42a9768f8b0a293e3bbefc576d3566e72895409376f011656c3cfa5b635b73c4c1d8b727ae8,0xa8cea18ba9782cb43b349217be259d1a7c084a3270b1dd6f3ae9c39290abd73467abf0286f5af74116035529741ed86f,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,11568009,17906617853696534,187,19221847,1707860811112,1707860811,flashbots,,4112,17906617853696534,False
