,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp_ms,timestamp,relay,builder_label,slot_time,max_bid
10,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x92e40e65c7e13d6398c67d87c2b1b67ea2d3ba2ecf06544edc64ea6edcdf86b3,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16505086,61390669596221374,170,19152613,1707021297103,1707021297,bloxroute_max_profit,,10103,61390669596221374
11,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x432611461d00a902b9c59b5a2ab8248b41802442105e48fe384551669dace933,0x88e1d82a11804c7f4596b2b0aecf19f62f4a6cf1e893c152242b0ca15374b9085755870e3c3456789befa618bbccadc8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16767920,61528729797661668,159,19152613,1707021297593,1707021297,bloxroute_max_profit,,10593,61528729797661668
12,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xe68c9424c0187382968ba51a97048be4802fb65b66a2f9c04217590ad5efe460,0x9696a296508895203ad55c8bc02a8c857efecd56286feda28e5d44440221143ab16a29e44016c4c922961cdeaaf8cb51,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16666712,61341399935213450,157,19152613,1707021297675,1707021297,bloxroute_max_profit,,10675,61528729797661668
13,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x68ebda88d294da7f122af705c916a6c69393402c426f587f47ec4321af2b463f,0x88931f1fdf60a4281f5d846120356f803ec6bd52f68497af415322fdc289b6c1a05ab9eb9dab4a1f2675da69d5d71b83,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16666712,61341399935213450,157,19152613,1707021297675,1707021297,bloxroute_max_profit,,10675,61528729797661668
14,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x8189045c4cbeb89890ec29c1d6f4fdd147d6aa245b450a54a02871ba77d774d1,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17147647,61540528329454098,160,19152613,1707021297757,1707021297,bloxroute_max_profit,beaverbuild.org,10757,61540528329454098
15,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xdd476b62e2049efd6fe526fdebecb7447c3e69a7d20c916f7f50e679e0a9ea12,0x93e560d8d300eaef07070f7e29f57645689b92d042c155e65e44baa8104ca55c55a9a1f469cfccb9bc9ae61e222e4c91,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17147647,61540528329454098,160,19152613,1707021297757,1707021297,bloxroute_max_profit,,10757,61540528329454098
16,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x74b2288592bc98ebc77bfbfe4fc8ce68a806b4caea2d70cb46c238136eb39a85,0xb5d883565500910f3f10f0a2e3a031139d972117a3b67da191ff93ba00ba26502d9b65385b5bca5e7c587273e40f2319,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17147647,61540528329454098,160,19152613,1707021297759,1707021297,bloxroute_max_profit,beaverbuild.org,10759,61540528329454098
17,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xc24a540ba94dc8dbab3a034139371199c2590123880a2fbe8554a8f487509d28,0xabcf636b7081e47edf77cf3f42b9e8b0c3a27a049b8eef3fa810ce6f7262036bea1910bc36a9a4791e8ee21587b82bf3,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17147647,61540528329454098,160,19152613,1707021297760,1707021297,bloxroute_max_profit,,10760,61540528329454098
18,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xcafe2f534d0cc5c39508db4875bd5387fd93ad28ee3b85c32beea2de9d5e19b3,0xacfdcf458829f4693168a57d0659253069d687682bc64ec130d935ecb6e05ccfb80c138bd3cf53546c86715696612ec8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23618756,60700442621665730,209,19152613,1707021297763,1707021297,bloxroute_max_profit,rsync-builder.xyz,10763,61540528329454098
19,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x5a297396aff4419068e5878c6da36e525eccd942c87baf4cf9664ea4323612a8,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24240248,58676160376427586,213,19152613,1707021297765,1707021297,bloxroute_max_profit,rsync-builder.xyz,10765,61540528329454098
20,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x5a297396aff4419068e5878c6da36e525eccd942c87baf4cf9664ea4323612a8,0x83d3495a2951065cf19c4d282afca0a635a39f6504bd76282ed0138fe28680ec60fa3fd149e6d27a94a7d90e7b1fb640,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24240248,58676160376427586,213,19152613,1707021297768,1707021297,bloxroute_regulated,rsync-builder.xyz,10768,61540528329454098
21,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xcafe2f534d0cc5c39508db4875bd5387fd93ad28ee3b85c32beea2de9d5e19b3,0xacfdcf458829f4693168a57d0659253069d687682bc64ec130d935ecb6e05ccfb80c138bd3cf53546c86715696612ec8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23618756,60700442621665730,209,19152613,1707021297771,1707021297,bloxroute_regulated,rsync-builder.xyz,10771,61540528329454098
22,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x9bed3e11dcf6c1e9d3bf5dddbb98f98e6d8107c35166f57c75d8543b114f4b28,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24208429,60086578993768586,213,19152613,1707021297805,1707021297,bloxroute_max_profit,rsync-builder.xyz,10805,61540528329454098
23,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x9bed3e11dcf6c1e9d3bf5dddbb98f98e6d8107c35166f57c75d8543b114f4b28,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24208429,60086578993768586,213,19152613,1707021297806,1707021297,bloxroute_regulated,rsync-builder.xyz,10806,61540528329454098
24,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x4df619a7084a2389231b25b780ec2bf5b221f84fe223c6a2179cb53eb1529a17,0x8aab0ed724d2c7f94af139bd2249ab511f08474ac69e761e56918403c81c358f5f8a6d61c62a86dc4cd7bcad935f49d9,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23674672,60097925572211256,211,19152613,1707021297809,1707021297,bloxroute_regulated,rsync-builder.xyz,10809,61540528329454098
25,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x4df619a7084a2389231b25b780ec2bf5b221f84fe223c6a2179cb53eb1529a17,0x8aab0ed724d2c7f94af139bd2249ab511f08474ac69e761e56918403c81c358f5f8a6d61c62a86dc4cd7bcad935f49d9,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23674672,60097925572211256,211,19152613,1707021297809,1707021297,bloxroute_max_profit,rsync-builder.xyz,10809,61540528329454098
26,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x3fcaa50ceee03b426efe65043c2a545ed141cfef3b131bf861fd722250670600,0x8dde59a0d40b9a77b901fc40bee1116acf643b2b60656ace951a5073fe317f57a086acf1eac7502ea32edcca1a900521,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17147647,61540528329454098,160,19152613,1707021297839,1707021297,bloxroute_max_profit,beaverbuild.org,10839,61540528329454098
27,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x51d195042da7d433adff43d1fa037a923a593315da920b1b2d437b9308f0fafc,0x8c344feeb5426018c1855bc33cf739c15ce43fe780fc13275163f3c33075318619e6b2151407f87a970be24443c9cea4,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,4388584,53731327652856851,55,19152613,1707021297874,1707021297,bloxroute_max_profit,Bob the builder,10874,61540528329454098
28,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x632c8341c39f6c259d55e5cc71de81cba32b80431e2a345a25fd9df527d66663,0xacfdcf458829f4693168a57d0659253069d687682bc64ec130d935ecb6e05ccfb80c138bd3cf53546c86715696612ec8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23772810,60700596675665730,210,19152613,1707021297882,1707021297,bloxroute_max_profit,rsync-builder.xyz,10882,61540528329454098
29,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x632c8341c39f6c259d55e5cc71de81cba32b80431e2a345a25fd9df527d66663,0xacfdcf458829f4693168a57d0659253069d687682bc64ec130d935ecb6e05ccfb80c138bd3cf53546c86715696612ec8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23772810,60700596675665730,210,19152613,1707021297892,1707021297,bloxroute_regulated,rsync-builder.xyz,10892,61540528329454098
30,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x299189ca4446493bf18cb54c743b2cd2b207734f12b7a89e90f7ad7f3c3aa37f,0x8d6e6c1b552fb5acba2a08eb882008f93f18f0e9c36ff96983778a3c167dd121ced4d214ae5380a9527a8f5ec64e3efd,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,5880194,54137548812990077,83,19152613,1707021297893,1707021297,bloxroute_max_profit,Bob the builder,10893,61540528329454098
31,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x0860f0d5a738fe59e9507628a5fe2d0e6c3b4b9df4b0d554fb4ce9bdb03e0aa6,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24208429,61086578993768586,213,19152613,1707021297904,1707021297,bloxroute_max_profit,rsync-builder.xyz,10904,61540528329454098
32,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x66ce6b4ecba933663ac8c9f138a2788921731eb4d77b9e20158d28d64683e112,0xa31892c0466813868f0cd8d3255dab5f84ae1a6d4a28a85bd85a68c30de311b5ad9b535bc611daa6bcf2365677f7a3fd,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,4388584,53731327652856851,55,19152613,1707021297940,1707021297,bloxroute_max_profit,Bob the builder,10940,61540528329454098
33,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xcac26938b89677b31b9de2bfe7df67cab424720ea225cf3606f875e548aa350f,0x8aab0ed724d2c7f94af139bd2249ab511f08474ac69e761e56918403c81c358f5f8a6d61c62a86dc4cd7bcad935f49d9,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23828726,60098079626211256,212,19152613,1707021297948,1707021297,bloxroute_max_profit,rsync-builder.xyz,10948,61540528329454098
34,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xcac26938b89677b31b9de2bfe7df67cab424720ea225cf3606f875e548aa350f,0x8aab0ed724d2c7f94af139bd2249ab511f08474ac69e761e56918403c81c358f5f8a6d61c62a86dc4cd7bcad935f49d9,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,23828726,60098079626211256,212,19152613,1707021297949,1707021297,bloxroute_regulated,rsync-builder.xyz,10949,61540528329454098
35,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x24d50c7a70ce6af14dc356a9cc1aa298db2c9c73f83f3e983147566e156d8441,0x9696a296508895203ad55c8bc02a8c857efecd56286feda28e5d44440221143ab16a29e44016c4c922961cdeaaf8cb51,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16687712,61383399935213450,158,19152613,1707021297954,1707021297,bloxroute_max_profit,,10954,61540528329454098
36,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xc95c76b7a76675311c66459b52a2463d33dd7f6c4a43ea32bfecb0b36f7215fb,0x88e1d82a11804c7f4596b2b0aecf19f62f4a6cf1e893c152242b0ca15374b9085755870e3c3456789befa618bbccadc8,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17168647,61582528329454098,161,19152613,1707021297957,1707021297,bloxroute_max_profit,,10957,61582528329454098
37,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x24f6bb3181ea7d5310ba153c51ff80a6990688ec2129bde49df8b375de5ba9d2,0x88931f1fdf60a4281f5d846120356f803ec6bd52f68497af415322fdc289b6c1a05ab9eb9dab4a1f2675da69d5d71b83,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,16708712,61425399935213450,159,19152613,1707021297965,1707021297,bloxroute_max_profit,,10965,61582528329454098
38,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xf72d12b837d496063b3743cf740e175041945d1f96ee8ac8987cd9c35e69b3d9,0x93e560d8d300eaef07070f7e29f57645689b92d042c155e65e44baa8104ca55c55a9a1f469cfccb9bc9ae61e222e4c91,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17189647,61624528329454098,162,19152613,1707021297983,1707021297,bloxroute_max_profit,,10983,61624528329454098
39,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x41c8cb7a02399fec5db2c9c1c74d026c8c3a9dcc60bcb5d909d4c68034b44349,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17210647,61625180822344098,163,19152613,1707021298012,1707021298,bloxroute_max_profit,beaverbuild.org,11012,61625180822344098
40,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x1c2c829dc9549c09328acb0ac69066bdd2eb8ceefb4d2ff96f04c0d1c4a03b64,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24250429,60128599993768586,215,19152613,1707021298017,1707021298,bloxroute_max_profit,rsync-builder.xyz,11017,61625180822344098
41,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0x1c2c829dc9549c09328acb0ac69066bdd2eb8ceefb4d2ff96f04c0d1c4a03b64,0x978a35c39c41aadbe35ea29712bccffb117cc6ebcad4d86ea463d712af1dc80131d0c650dc29ba29ef27c881f43bd587,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,24250429,60128599993768586,215,19152613,1707021298019,1707021298,bloxroute_regulated,rsync-builder.xyz,11019,61625180822344098
42,8349773,0x4fded78bd278f6e35b33f3b7528b711d1c903d9c7839e5f2b21a6e4787da4c7b,0xba2e0e7180257628633af894f4306d51a29a7e3fcc3a9e1f2fc5c9a40c0dd1c1,0xb5d883565500910f3f10f0a2e3a031139d972117a3b67da191ff93ba00ba26502d9b65385b5bca5e7c587273e40f2319,0xa2becf0c07028c696074024e30dc10cb386c9c504d895a2debd20ae219a445c3f6d848ff3b82f4a73eb5f89a35ce28ea,0xDe2a1A6dD691E56fC225D13ab51d4e05ea148f2f,30000000,17189647,61624528329454098,162,19152613,1707021298019,1707021298,bloxroute_max_profit,beaverbuild.org,11019,61625180822344098
