,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp_ms,timestamp,relay,builder_label,slot_time,max_bid,optimistic_submission
0,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0xaba243314f748a21bb14de42c2b3f80aacd37f67e21101315299a49d4183d4fe,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,473321,2017819360162754,5,19127857,1706721014793,1706721014,bloxroute_max_profit,,3793,2017819360162754,
1,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0xd0e212961f04d50d88d4b40556dd3d19350bd85ee3be555dadaa5bff58bd8235,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,318493,2013174520162754,4,19127857,1706721014793,1706721014,bloxroute_max_profit,,3793,2017819360162754,
2,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x59b70f55482869fdb4eaebfa515f0004119bd97cf39ebcca81fcd56d1363f17f,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2691586,2036148201201321,33,19127857,1706721014896,1706721014,bloxroute_max_profit,,3896,2036148201201321,
3,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x814c6acee43f06c0afc64e289675fadabe342ea978680d902d559998a6404e25,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2712586,2036568201201321,34,19127857,1706721014987,1706721014,bloxroute_max_profit,,3987,2036568201201321,
4,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x25150e2fc66ad51ae9216b77daff2199c0893b10727b1695999e39d158698d32,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3132706,2036814991101321,37,19127857,1706721015066,1706721015,bloxroute_max_profit,,4066,2036814991101321,
5,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0xaba243314f748a21bb14de42c2b3f80aacd37f67e21101315299a49d4183d4fe,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,473321,2017819360162754,5,19127857,1706721015112,1706721015,bloxroute_regulated,,4112,2036814991101321,
6,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0xd0e212961f04d50d88d4b40556dd3d19350bd85ee3be555dadaa5bff58bd8235,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,318493,2013174520162754,4,19127857,1706721015139,1706721015,bloxroute_regulated,,4139,2036814991101321,
7,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x94dfa7b953e5b96cfaf7031979b0cd2cfabdd26cc6bcf5030a71d225ec3ce3f9,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2908035,2036771932901321,35,19127857,1706721015240,1706721015,bloxroute_max_profit,,4240,2036814991101321,
8,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x8305a12523f475cfa235e7f094715578e8d19d0f8ef8210549fa82fd4c25e66d,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3135566,2036999463901321,37,19127857,1706721015242,1706721015,bloxroute_max_profit,,4242,2036999463901321,
9,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0xe5fe13e771cda58798dcd6f6c77a63570cb736bc487ea07e1399b3628876ebc3,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3146742,2037653259901321,37,19127857,1706721015361,1706721015,bloxroute_max_profit,,4361,2037653259901321,
10,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x6858a473eb558f947b3cd2fa6f2ee8219b30cac83b19eadd9b10ae60d35e34ec,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3146742,2037653259901321,37,19127857,1706721015369,1706721015,bloxroute_max_profit,,4369,2037653259901321,
11,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x0078b29fa84784743ba9834f1695ca24aefb6ab384188c884fb262eeec8d8825,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2742091,2037423957701321,34,19127857,1706721015499,1706721015,bloxroute_max_profit,,4499,2037653259901321,
12,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x0078b29fa84784743ba9834f1695ca24aefb6ab384188c884fb262eeec8d8825,0xa9bd259c09a526915575d096fd659d1e207caa94c7f92d584d256a5090dd5d81369e8fe67b8cc89b87199084aa42e20a,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,2742091,2037423957701321,34,19127857,1706721015549,1706721015,bloxroute_regulated,,4549,2037653259901321,
13,8324750,0x3c7b36face7554772b747f0bfd70d5e54e2d87107b2a806a7021de363de327e4,0x2d993594c86f43fab42ea00b5688ee175c11d069eae8c5c2227cd139bad91d74,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x94d61a0e498d74322af2b0a874b35b4b2da1b7a4035abfb417c83086ffced321f68b91dae5b71c45808332d9103150fc,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,3587858,2037927772401321,40,19127857,1706721015630,1706721015,bloxroute_max_profit,,4630,2037927772401321,
