,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp,timestamp_ms,optimistic_submission,relay,builder_label,slot_time,max_bid
0,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x06dc32d1e011d9751a72406fff17b1f3d5f1a82a3890456fd77cf679886640f7,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,383506,5084572333260470,6,19213471,1707759350,1707759350297,True,ultrasound,,3297,5084572333260470
1,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x06dc32d1e011d9751a72406fff17b1f3d5f1a82a3890456fd77cf679886640f7,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,383506,5084572333260470,6,19213471,1707759350,1707759350313,False,agnostic,,3313,5084572333260470
2,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x5fbce82e4925c86452456d85e3f71cc5c1e28ae6fd4b7a699f0f574baeedd6f8,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,1633211,5187749469226921,13,19213471,1707759350,1707759350368,True,ultrasound,,3368,5187749469226921
3,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x5fbce82e4925c86452456d85e3f71cc5c1e28ae6fd4b7a699f0f574baeedd6f8,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,1633211,5187749469226921,13,19213471,1707759350,1707759350387,False,agnostic,,3387,5187749469226921
4,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x593c2dbfa74370c61675c92f5a67ff507f8c38371f629b8fd397bf7bf87f30b7,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,3108420,91678556240761,49,19213471,1707759350,1707759350439,False,ultrasound,"If you build it, they will come.",3439,5187749469226921
5,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x97a3d3b2c59bb80b18d06a88efcb5ea81bc98dc71f7f40d4219ae47f1b4837b4,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,3745128,5087653778163482,55,19213471,1707759350,1707759350439,True,ultrasound,,3439,5187749469226921
6,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x593c2dbfa74370c61675c92f5a67ff507f8c38371f629b8fd397bf7bf87f30b7,0xb930da7c6823696bfc7fb4421d4f81861b08eea038bb4a5ba22cce83cdca67c9696866ced2362a58e277bb8a8bb9be19,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,3108420,91678556240761,49,19213471,1707759350,1707759350445,False,flashbots,"If you build it, they will come.",3445,5187749469226921
7,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0xfc5e0b176c3c248a8ba065d2a6e20f618b1d3a2285c0a104c59c9eded5a0eb4b,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,3909158,5169668778163482,56,19213471,1707759350,1707759350445,True,ultrasound,,3445,5187749469226921
8,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0x97a3d3b2c59bb80b18d06a88efcb5ea81bc98dc71f7f40d4219ae47f1b4837b4,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,3745128,5087653778163482,55,19213471,1707759350,1707759350463,False,agnostic,,3463,5187749469226921
9,8411278,0x7ecd7372984b99856aa4b52265eee2f24496f722cd0355bfa5d5b8bc721f7a19,0xfc5e0b176c3c248a8ba065d2a6e20f618b1d3a2285c0a104c59c9eded5a0eb4b,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x8fc799dd389e76004addd4968e81c63192ae134095476f0df9e360c994d53e1f0372262514ae734842e39f07155e8faf,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,3909158,5169668778163482,56,19213471,1707759350,1707759350465,False,agnostic,,3465,5187749469226921
