,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp_ms,timestamp,relay,builder_label,slot_time,max_bid,optimistic_submission
0,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0x28d90c50c56ac0b72fe19d572310342b68f380222b0c1a92df7a9110cfcb94b1,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,374978,2082392763287778,3,19234278,1708011553544,1708011553,bloxroute_max_profit,,2544,2082392763287778,
1,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0x9b2fe0c1135a2fb0cb67974424413092fed17bad1af1d5fe3400b2a28056369b,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4148554,2380546601454634,46,19234278,1708011553627,1708011553,bloxroute_max_profit,,2627,2380546601454634,
2,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0xce8dc1a58885d63c01d815ecf47f24971c3bb3aefe3dc5b1cab9cce9c1598c57,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4173555,2533637434568023,47,19234278,1708011553706,1708011553,bloxroute_max_profit,,2706,2533637434568023,
3,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0xf415044a675c28d5713c345244452a21ff42705dd36cfb1ddc22541ba126f249,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,374978,582392763287778,3,19234278,1708011553727,1708011553,bloxroute_max_profit,,2727,2533637434568023,
4,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0x28d90c50c56ac0b72fe19d572310342b68f380222b0c1a92df7a9110cfcb94b1,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,374978,2082392763287778,3,19234278,1708011553732,1708011553,bloxroute_regulated,,2732,2533637434568023,
5,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0x86ed4a5c165c3f08467fb63fe7315c67eb9cef8e0e455f4c39e9f944636e0e57,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4657549,2534121428568023,48,19234278,1708011553767,1708011553,bloxroute_max_profit,,2767,2534121428568023,
6,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0xf38514a887931ad1d317f5f1749667c33a1eea9c63d6dcf7fb56d5ed53159efe,0xa412c4b805440c136826ddc569ffbf4539f0f89bf2801678250b683adbed090b292ea76e04909e4f2cd86ca4883b9504,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,743173,3923367763287778,4,19234278,1708011553780,1708011553,bloxroute_regulated,,2780,3923367763287778,
7,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0xe7adad6837abfe5ea3ca51d5f291bd2be0d8b57da59ce066b56d917864e91c15,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4995965,4198452042046596,48,19234278,1708011553821,1708011553,bloxroute_max_profit,,2821,4198452042046596,
8,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0x20739e179eedef8ae9b35d3457453de5023563472da17634a195af8e031e4530,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,5025752,4375096546739807,49,19234278,1708011553832,1708011553,bloxroute_max_profit,,2832,4375096546739807,
9,8432295,0x8dd947ec46414baf813716bf3a5452410904f860da37576362fb9178487298fd,0xe9383b6250d0ed3cb2e2685bdc87184791afc0197ecef8ec691334df49009f62,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0xb6a9640390acdd3201275bc0343b91515e55df0e58762564f2e23a832c4e084521f66205016b1e95a3955497a1df3bd0,0x7e2a2FA2a064F693f0a55C5639476d913Ff12D05,30000000,4657549,2534121428568023,48,19234278,1708011553922,1708011553,bloxroute_max_profit,,2922,4375096546739807,
