,slot,parent_hash,block_hash,builder_pubkey,proposer_pubkey,proposer_fee_recipient,gas_limit,gas_used,value,num_tx,block_number,timestamp,timestamp_ms,optimistic_submission,relay,builder_label,slot_time,max_bid
0,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x307def45f964b4afe3388ca15b328c91470692309e4aa40ee94a34e5e14b6cdb,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,355367,2398734461544730,4,19175924,1707304141,1707304141365,True,ultrasound,,2365,2398734461544730
1,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x307def45f964b4afe3388ca15b328c91470692309e4aa40ee94a34e5e14b6cdb,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,355367,2398734461544730,4,19175924,1707304141,1707304141382,False,agnostic,,2382,2398734461544730
2,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0xe9b6043601d96ff361eec29c7fc46d97072831bcaae0d497a686e50f5db24b97,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,1336489,3824506523656910,22,19175924,1707304141,1707304141598,True,ultrasound,,2598,3824506523656910
3,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0xe9b6043601d96ff361eec29c7fc46d97072831bcaae0d497a686e50f5db24b97,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,1336489,3824506523656910,22,19175924,1707304141,1707304141616,False,agnostic,,2616,3824506523656910
4,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x6d02a2f15ecc0978e2c7c0d3964ae94bf36bd9bac4d3893a165662588fa8fbfc,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,366531,2407946323544745,4,19175924,1707304141,1707304141634,True,ultrasound,,2634,3824506523656910
5,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x6d02a2f15ecc0978e2c7c0d3964ae94bf36bd9bac4d3893a165662588fa8fbfc,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,366531,2407946323544745,4,19175924,1707304141,1707304141651,False,agnostic,,2651,3824506523656910
6,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x4c2ee15c63eb605ac290ed2b79658fbf9165cedd9fac0870b0e12fe6d303b527,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,1357489,3825235058155910,23,19175924,1707304141,1707304141757,True,ultrasound,,2757,3825235058155910
7,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x33bd25a6293ee0c5de23b7f677f2d42ed69cf22c14f6fc8f2f2e59388f9e717d,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,1404307,3921515926829990,24,19175924,1707304141,1707304141758,True,ultrasound,,2758,3921515926829990
8,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x5b1d13ba410fdae8b197442cb2cb1640fde74300b05828146ce1328d481770c2,0x87cc2536e868aa783afcfd50f5d4e04c1ee88287ff4e565716ef714d0e7dd21f1d4862806dc64719049521410c55068c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049fd7e4b0354a64da835c1a81c,30000000,413349,2504227192218825,5,19175924,1707304141,1707304141772,True,ultrasound,,2772,3921515926829990
9,8373344,0xe0d4a5bde0c8d1b0f8ebb0ed61835674b04079dd38c2593bc7f23805455b6e7c,0x4c2ee15c63eb605ac290ed2b79658fbf9165cedd9fac0870b0e12fe6d303b527,0xb211df498dfd8b1956252efa4caa81c351a4dde4a50237b3b62034df1881067aede88886053247450ea41b60cc96df7c,0x93fccb64510f86dc33e033deaf85a3e474231344bfc80ea16bd5c942d2f3112fbeeb5ac723b1732a556b4fc2491d17fc,0x8306300ffd616049FD7e4b0354a64Da835c1A81C,30000000,1357489,3825235058155910,23,19175924,1707304141,1707304141774,False,agnostic,,2774,3921515926829990
