,block_number,block_slot,block_time,validator_index,withdrawal_amount,withdrawal_recipient
3885,18500277,7691358,2023-11-04 17:51:59.000 UTC,741072,0.016944406,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3886,18500277,7691358,2023-11-04 17:51:59.000 UTC,741073,0.016950979,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3887,18500277,7691358,2023-11-04 17:51:59.000 UTC,741074,0.016845352,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3888,18500277,7691358,2023-11-04 17:51:59.000 UTC,741059,0.016857185,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3889,18500277,7691358,2023-11-04 17:51:59.000 UTC,741060,0.016870342,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3890,18500277,7691358,2023-11-04 17:51:59.000 UTC,741061,0.016883284,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3891,18500277,7691358,2023-11-04 17:51:59.000 UTC,741062,0.016938611,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3892,18500188,7691268,2023-11-04 17:33:59.000 UTC,739650,0.01692141,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3893,18500188,7691268,2023-11-04 17:33:59.000 UTC,739649,0.01689976,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3894,18500188,7691268,2023-11-04 17:33:59.000 UTC,739648,0.016966421,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3895,18500188,7691268,2023-11-04 17:33:59.000 UTC,739647,0.016938733,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3896,18500188,7691268,2023-11-04 17:33:59.000 UTC,739646,0.016933628,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3897,18500188,7691268,2023-11-04 17:33:59.000 UTC,739645,0.01694141,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3898,18500188,7691268,2023-11-04 17:33:59.000 UTC,739644,0.016943807,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3899,18500188,7691268,2023-11-04 17:33:59.000 UTC,739643,0.016918212,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3900,18500188,7691268,2023-11-04 17:33:59.000 UTC,739642,0.016929384,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3901,18500188,7691268,2023-11-04 17:33:59.000 UTC,739641,0.016926324,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3902,18500188,7691268,2023-11-04 17:33:59.000 UTC,739640,0.016836733,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3903,18500188,7691268,2023-11-04 17:33:59.000 UTC,739639,0.016924783,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3904,18500188,7691268,2023-11-04 17:33:59.000 UTC,739638,0.016932541,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3905,18500188,7691268,2023-11-04 17:33:59.000 UTC,739635,0.058887615,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3906,18500188,7691268,2023-11-04 17:33:59.000 UTC,739636,0.016844858,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3907,18500188,7691268,2023-11-04 17:33:59.000 UTC,739637,0.016890156,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3908,18500182,7691262,2023-11-04 17:32:47.000 UTC,739539,0.016900362,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
3909,18500182,7691262,2023-11-04 17:32:47.000 UTC,739540,0.016915986,0xeee27662c2b8eba3cd936a23f039f3189633e4c8
3910,18499106,7690180,2023-11-04 13:56:23.000 UTC,722076,0.016893189,0x2b78035514401ed1592eb691b8673a93edf97470
3911,18498263,7689326,2023-11-04 11:05:35.000 UTC,708446,0.016932576,0xb3d9cf8e163bbc840195a97e81f8a34e295b8f39
3912,18497482,7688538,2023-11-04 08:27:59.000 UTC,695686,0.0169265,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3913,18497482,7688538,2023-11-04 08:27:59.000 UTC,695685,0.016910581,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3914,18497482,7688538,2023-11-04 08:27:59.000 UTC,695684,0.016923371,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3915,18497482,7688538,2023-11-04 08:27:59.000 UTC,695683,0.058330721,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3916,18497482,7688538,2023-11-04 08:27:59.000 UTC,695688,0.016929486,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3917,18497482,7688538,2023-11-04 08:27:59.000 UTC,695687,0.016883821,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3918,18497482,7688538,2023-11-04 08:27:59.000 UTC,695691,0.058385698,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3919,18497482,7688538,2023-11-04 08:27:59.000 UTC,695690,0.016918403,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3920,18497482,7688538,2023-11-04 08:27:59.000 UTC,695689,0.016902757,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3921,18496462,7687504,2023-11-04 05:01:11.000 UTC,678883,0.016928835,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3922,18496462,7687504,2023-11-04 05:01:11.000 UTC,678884,0.016910755,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3923,18496462,7687504,2023-11-04 05:01:11.000 UTC,678885,0.016920093,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3924,18496462,7687504,2023-11-04 05:01:11.000 UTC,678887,0.016907516,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3925,18496462,7687504,2023-11-04 05:01:11.000 UTC,678882,0.016902282,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3926,18495028,7686063,2023-11-04 00:12:59.000 UTC,654861,0.016891017,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3927,18495028,7686063,2023-11-04 00:12:59.000 UTC,654862,0.016947105,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3928,18495028,7686063,2023-11-04 00:12:59.000 UTC,654863,0.016973641,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3929,18495028,7686063,2023-11-04 00:12:59.000 UTC,654864,0.016924276,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3930,18495028,7686063,2023-11-04 00:12:59.000 UTC,654865,0.016928357,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3931,18495028,7686063,2023-11-04 00:12:59.000 UTC,654866,0.016952947,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3932,18495028,7686063,2023-11-04 00:12:59.000 UTC,654852,0.016894215,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3933,18495028,7686063,2023-11-04 00:12:59.000 UTC,654851,0.016942059,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3934,18495028,7686063,2023-11-04 00:12:59.000 UTC,654853,0.016952053,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3935,18495028,7686063,2023-11-04 00:12:59.000 UTC,654854,0.016939977,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3936,18495028,7686063,2023-11-04 00:12:59.000 UTC,654855,0.016985593,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3937,18495028,7686063,2023-11-04 00:12:59.000 UTC,654856,0.016939883,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3938,18495028,7686063,2023-11-04 00:12:59.000 UTC,654857,0.016904832,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3939,18495028,7686063,2023-11-04 00:12:59.000 UTC,654858,0.016952396,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3940,18495028,7686063,2023-11-04 00:12:59.000 UTC,654859,0.016897352,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3941,18495028,7686063,2023-11-04 00:12:59.000 UTC,654860,0.016955116,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3942,18495017,7686052,2023-11-04 00:10:47.000 UTC,654673,0.058328661,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3943,18495017,7686052,2023-11-04 00:10:47.000 UTC,654674,0.016916224,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3944,18495017,7686052,2023-11-04 00:10:47.000 UTC,654675,0.058451626,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3945,18495017,7686052,2023-11-04 00:10:47.000 UTC,654676,0.016906086,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3946,18495017,7686052,2023-11-04 00:10:47.000 UTC,654677,0.016871289,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3947,18495017,7686052,2023-11-04 00:10:47.000 UTC,654678,0.016945123,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3948,18495017,7686052,2023-11-04 00:10:47.000 UTC,654679,0.016869188,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3949,18495017,7686052,2023-11-04 00:10:47.000 UTC,654680,0.016945001,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3950,18495017,7686052,2023-11-04 00:10:47.000 UTC,654681,0.016975315,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3951,18495017,7686052,2023-11-04 00:10:47.000 UTC,654682,0.016897486,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3952,18495017,7686052,2023-11-04 00:10:47.000 UTC,654683,0.016928469,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3953,18495017,7686052,2023-11-04 00:10:47.000 UTC,654684,0.01683226,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3954,18495017,7686052,2023-11-04 00:10:47.000 UTC,654685,0.058401311,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3955,18495017,7686052,2023-11-04 00:10:47.000 UTC,654686,0.016849243,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3956,18495017,7686052,2023-11-04 00:10:47.000 UTC,654687,0.016841708,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3957,18495017,7686052,2023-11-04 00:10:47.000 UTC,654688,0.016909994,0x1cedc0f3af8f9841b0a1f5c1a4ddc6e1a1629074
3958,18494531,7685563,2023-11-03 22:32:59.000 UTC,646458,0.016935433,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3959,18493088,7684101,2023-11-03 17:40:35.000 UTC,619460,0.016969478,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3960,18492869,7683882,2023-11-03 16:56:47.000 UTC,615837,0.016949807,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3961,18492869,7683882,2023-11-03 16:56:47.000 UTC,615836,0.016939028,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3962,18491524,7682529,2023-11-03 12:26:11.000 UTC,592280,0.016966578,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3963,18491524,7682529,2023-11-03 12:26:11.000 UTC,592279,0.016989114,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3964,18491192,7682195,2023-11-03 11:19:23.000 UTC,586667,0.016971171,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3965,18490439,7681437,2023-11-03 08:47:47.000 UTC,573993,0.016861478,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3966,18490439,7681437,2023-11-03 08:47:47.000 UTC,573992,0.016916511,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3967,18490002,7680994,2023-11-03 07:19:11.000 UTC,566704,0.016981681,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3968,18489890,7680882,2023-11-03 06:56:47.000 UTC,564853,0.0169587,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3969,18489890,7680882,2023-11-03 06:56:47.000 UTC,564854,0.016922831,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3970,18489688,7680676,2023-11-03 06:15:35.000 UTC,561515,0.016903232,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3971,18489688,7680676,2023-11-03 06:15:35.000 UTC,561518,0.016930992,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3972,18489688,7680676,2023-11-03 06:15:35.000 UTC,561519,0.016936862,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3973,18489688,7680676,2023-11-03 06:15:35.000 UTC,561520,0.016883484,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3974,18489688,7680676,2023-11-03 06:15:35.000 UTC,561521,0.016880022,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3975,18489688,7680676,2023-11-03 06:15:35.000 UTC,561522,0.01695689,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3976,18489688,7680676,2023-11-03 06:15:35.000 UTC,561523,0.016969766,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3977,18489688,7680676,2023-11-03 06:15:35.000 UTC,561524,0.01684896,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3978,18489688,7680676,2023-11-03 06:15:35.000 UTC,561517,0.016926021,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3979,18489688,7680676,2023-11-03 06:15:35.000 UTC,561516,0.016895302,0xde12c3d2257fc9bb1c1a00d409f292eecd55ffaf
3980,18489266,7680252,2023-11-03 04:50:47.000 UTC,554575,0.016947943,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3981,18489169,7680155,2023-11-03 04:31:23.000 UTC,552880,0.016957053,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3982,18489169,7680155,2023-11-03 04:31:23.000 UTC,552877,0.016971463,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3983,18489169,7680155,2023-11-03 04:31:23.000 UTC,552878,0.058414116,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3984,18489169,7680155,2023-11-03 04:31:23.000 UTC,552879,0.017005163,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3985,18486858,7677827,2023-11-02 20:45:47.000 UTC,513978,0.01697914,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3986,18486858,7677827,2023-11-02 20:45:47.000 UTC,513977,0.016935642,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3987,18486858,7677827,2023-11-02 20:45:47.000 UTC,513976,0.016978757,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3988,18486858,7677827,2023-11-02 20:45:47.000 UTC,513990,0.016981842,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3989,18486858,7677827,2023-11-02 20:45:47.000 UTC,513987,0.016968004,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3990,18486858,7677827,2023-11-02 20:45:47.000 UTC,513984,0.016991525,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3991,18486858,7677827,2023-11-02 20:45:47.000 UTC,513983,0.016958818,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3992,18486858,7677827,2023-11-02 20:45:47.000 UTC,513982,0.017009386,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3993,18486858,7677827,2023-11-02 20:45:47.000 UTC,513981,0.016997458,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3994,18486858,7677827,2023-11-02 20:45:47.000 UTC,513980,0.016970037,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3995,18486858,7677827,2023-11-02 20:45:47.000 UTC,513979,0.016966746,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3996,18486200,7677164,2023-11-02 18:33:11.000 UTC,502019,0.016967009,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3997,18485571,7676530,2023-11-02 16:26:23.000 UTC,489324,0.017003991,0x8306300ffd616049fd7e4b0354a64da835c1a81c
3998,18485377,7676334,2023-11-02 15:47:11.000 UTC,485801,0.016969262,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
3999,18484284,7675226,2023-11-02 12:05:35.000 UTC,466231,0.016897216,0xa8c62111e4652b07110a0fc81816303c42632f64
4000,18483867,7674800,2023-11-02 10:40:23.000 UTC,458949,0.016936864,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4001,18483627,7674557,2023-11-02 09:51:47.000 UTC,454653,0.016980895,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4002,18483376,7674302,2023-11-02 09:00:47.000 UTC,450146,0.016984098,0x8306300ffd616049fd7e4b0354a64da835c1a81c
4003,18482457,7673378,2023-11-02 05:55:59.000 UTC,433827,0.017008885,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4004,18482457,7673378,2023-11-02 05:55:59.000 UTC,433826,0.017008075,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4005,18482457,7673378,2023-11-02 05:55:59.000 UTC,433825,0.016959744,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4006,18482457,7673378,2023-11-02 05:55:59.000 UTC,433824,0.017003063,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4007,18482457,7673378,2023-11-02 05:55:59.000 UTC,433823,0.017000939,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4008,18482457,7673378,2023-11-02 05:55:59.000 UTC,433822,0.01702844,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4009,18482457,7673378,2023-11-02 05:55:59.000 UTC,433821,0.017013253,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4010,18482457,7673378,2023-11-02 05:55:59.000 UTC,433820,0.017013546,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4011,18482457,7673378,2023-11-02 05:55:59.000 UTC,433819,0.017013243,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4012,18482457,7673378,2023-11-02 05:55:59.000 UTC,433818,0.017023554,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4013,18482457,7673378,2023-11-02 05:55:59.000 UTC,433817,0.016962873,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4014,18482457,7673378,2023-11-02 05:55:59.000 UTC,433816,0.016988067,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4015,18482457,7673378,2023-11-02 05:55:59.000 UTC,433815,0.016998745,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4016,18482457,7673378,2023-11-02 05:55:59.000 UTC,433814,0.017012959,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4017,18482457,7673378,2023-11-02 05:55:59.000 UTC,433813,0.016997805,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4018,18482457,7673378,2023-11-02 05:55:59.000 UTC,433812,0.016952995,0x4e9cc05f7f944d618de85396e669922c2cf6813e
4019,18482407,7673328,2023-11-02 05:45:59.000 UTC,432982,0.016973041,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4020,18482407,7673328,2023-11-02 05:45:59.000 UTC,432981,0.016990659,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4021,18482407,7673328,2023-11-02 05:45:59.000 UTC,432990,0.016973323,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4022,18482407,7673328,2023-11-02 05:45:59.000 UTC,432989,0.016998406,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4023,18482407,7673328,2023-11-02 05:45:59.000 UTC,432984,0.017000859,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4024,18482407,7673328,2023-11-02 05:45:59.000 UTC,432993,0.016933512,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4025,18482346,7673267,2023-11-02 05:33:47.000 UTC,431878,0.016970722,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4026,18482346,7673267,2023-11-02 05:33:47.000 UTC,431877,0.017007804,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4027,18482346,7673267,2023-11-02 05:33:47.000 UTC,431888,0.016988303,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4028,18481727,7672637,2023-11-02 03:27:47.000 UTC,421168,0.016343547,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4029,18481727,7672637,2023-11-02 03:27:47.000 UTC,421167,0.016125823,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4030,18481727,7672637,2023-11-02 03:27:47.000 UTC,421166,0.016160352,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4031,18481727,7672637,2023-11-02 03:27:47.000 UTC,421165,0.016101047,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4032,18481727,7672637,2023-11-02 03:27:47.000 UTC,421164,0.016284286,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4033,18481727,7672637,2023-11-02 03:27:47.000 UTC,421163,0.016084688,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4034,18481727,7672637,2023-11-02 03:27:47.000 UTC,421162,0.016230179,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4035,18481727,7672637,2023-11-02 03:27:47.000 UTC,421161,0.016082759,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4036,18481727,7672637,2023-11-02 03:27:47.000 UTC,421176,0.016305993,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4037,18481727,7672637,2023-11-02 03:27:47.000 UTC,421175,0.016123142,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4038,18481727,7672637,2023-11-02 03:27:47.000 UTC,421174,0.016306784,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4039,18481727,7672637,2023-11-02 03:27:47.000 UTC,421173,0.016308887,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4040,18481727,7672637,2023-11-02 03:27:47.000 UTC,421172,0.015987258,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4041,18481727,7672637,2023-11-02 03:27:47.000 UTC,421171,0.016061666,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4042,18481727,7672637,2023-11-02 03:27:47.000 UTC,421170,0.016210649,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4043,18481727,7672637,2023-11-02 03:27:47.000 UTC,421169,0.016118152,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4044,18481185,7672092,2023-11-02 01:38:47.000 UTC,409549,0.016997006,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4045,18481185,7672092,2023-11-02 01:38:47.000 UTC,409550,0.016969681,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4046,18481128,7672035,2023-11-02 01:27:23.000 UTC,408521,0.016246213,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4047,18481128,7672035,2023-11-02 01:27:23.000 UTC,408522,0.016051865,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4048,18481128,7672035,2023-11-02 01:27:23.000 UTC,408523,0.01611741,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4049,18481128,7672035,2023-11-02 01:27:23.000 UTC,408524,0.016296137,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4050,18481128,7672035,2023-11-02 01:27:23.000 UTC,408525,0.016208419,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4051,18481128,7672035,2023-11-02 01:27:23.000 UTC,408526,0.016148609,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4052,18481128,7672035,2023-11-02 01:27:23.000 UTC,408527,0.016278369,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4053,18481128,7672035,2023-11-02 01:27:23.000 UTC,408528,0.016182405,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4054,18481128,7672035,2023-11-02 01:27:23.000 UTC,408529,0.016011224,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4055,18481128,7672035,2023-11-02 01:27:23.000 UTC,408530,0.016112446,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4056,18481128,7672035,2023-11-02 01:27:23.000 UTC,408531,0.016291995,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4057,18481128,7672035,2023-11-02 01:27:23.000 UTC,408532,0.016187462,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4058,18481128,7672035,2023-11-02 01:27:23.000 UTC,408533,0.01637462,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4059,18481128,7672035,2023-11-02 01:27:23.000 UTC,408534,0.01614412,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4060,18481128,7672035,2023-11-02 01:27:23.000 UTC,408535,0.016222473,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4061,18481128,7672035,2023-11-02 01:27:23.000 UTC,408536,0.016183774,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4062,18481065,7671972,2023-11-02 01:14:47.000 UTC,407519,0.016149903,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4063,18481065,7671972,2023-11-02 01:14:47.000 UTC,407518,0.016252513,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4064,18481065,7671972,2023-11-02 01:14:47.000 UTC,407517,0.05737045,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4065,18481065,7671972,2023-11-02 01:14:47.000 UTC,407516,0.016071592,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4066,18481065,7671972,2023-11-02 01:14:47.000 UTC,407515,0.016185244,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4067,18481065,7671972,2023-11-02 01:14:47.000 UTC,407514,0.016197045,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4068,18481065,7671972,2023-11-02 01:14:47.000 UTC,407513,0.016356192,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4069,18481065,7671972,2023-11-02 01:14:47.000 UTC,407512,0.016190522,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4070,18481065,7671972,2023-11-02 01:14:47.000 UTC,407527,0.016288661,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4071,18481065,7671972,2023-11-02 01:14:47.000 UTC,407526,0.141068177,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4072,18481065,7671972,2023-11-02 01:14:47.000 UTC,407525,0.016220842,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4073,18481065,7671972,2023-11-02 01:14:47.000 UTC,407524,0.016342189,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4074,18481065,7671972,2023-11-02 01:14:47.000 UTC,407523,0.016367334,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4075,18481065,7671972,2023-11-02 01:14:47.000 UTC,407522,0.016111744,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4076,18481065,7671972,2023-11-02 01:14:47.000 UTC,407521,0.016208139,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4077,18481065,7671972,2023-11-02 01:14:47.000 UTC,407520,0.056924528,0xe887312c0595a10ac88e32ebb8e9f660ad9ab7f7
4078,18480465,7671369,2023-11-01 23:14:11.000 UTC,396304,0.016984393,0x7e2a2fa2a064f693f0a55c5639476d913ff12d05
4079,18479461,7670359,2023-11-01 19:52:11.000 UTC,379379,0.01693708,0xa8c62111e4652b07110a0fc81816303c42632f64
4080,18479461,7670359,2023-11-01 19:52:11.000 UTC,379380,0.016877907,0xa8c62111e4652b07110a0fc81816303c42632f64
4081,18479461,7670359,2023-11-01 19:52:11.000 UTC,379381,0.016886049,0xa8c62111e4652b07110a0fc81816303c42632f64
4082,18479461,7670359,2023-11-01 19:52:11.000 UTC,379382,0.016901915,0xa8c62111e4652b07110a0fc81816303c42632f64
